wind_speed_mps,current_speed_mps,chain_model,link_count,ball_mass_kg,draft_m,model_depth_m
36.0,1.5,II,210,1200.0,0.934,25.52138763773583
36.0,1.5,II,210,1200.0,0.935,25.53791189490653
36.0,1.5,II,210,1200.0,0.936,25.554296584981564
36.0,1.5,II,210,1200.0,0.937,25.570543277330664
36.0,1.5,II,210,1200.0,0.938,25.586653520954115
36.0,1.5,II,210,1200.0,0.939,25.602628844767764
36.0,1.5,II,210,1200.0,0.94,25.61847075788391
36.0,1.5,II,210,1200.0,0.941,25.634180749888486
36.0,1.5,II,210,1200.0,0.942,25.649760291114266
36.0,1.5,II,210,1200.0,0.943,25.665210832910414
36.0,1.5,II,210,1200.0,0.944,25.68053380790824
36.0,1.5,II,210,1200.0,0.945,25.695730630283087
36.0,1.5,II,210,1200.0,0.946,25.710802696012877
36.0,1.5,II,210,1200.0,0.947,25.725751383132675
36.0,1.5,II,210,1200.0,0.948,25.74057805198604
36.0,1.5,II,210,1200.0,0.949,25.75528404547246
36.0,1.5,II,210,1200.0,0.95,25.769870689291594
36.0,1.5,II,210,1200.0,0.951,25.784339292183912
36.0,1.5,II,210,1200.0,0.952,25.798691146167922
36.0,1.5,II,210,1200.0,0.953,25.81292752677407
36.0,1.5,II,210,1200.0,0.954,25.82704969327538
36.0,1.5,II,210,1200.0,0.955,25.841058888914596
36.0,1.5,II,210,1200.0,0.956,25.8549563411283
36.0,1.5,II,210,1200.0,0.957,25.86874326176772
36.0,1.5,II,210,1200.0,0.958,25.882420847316325
36.0,1.5,II,210,1200.0,0.959,25.895990279104478
36.0,1.5,II,210,1200.0,0.96,25.90945272352078
36.0,1.5,II,210,1200.0,0.961,25.922809332220513
36.0,1.5,II,210,1200.0,0.962,25.936061242331142
36.0,1.5,II,210,1200.0,0.963,25.949209576654596
36.0,1.5,II,210,1200.0,0.964,25.96225544386695
36.0,1.5,II,210,1200.0,0.965,25.975199938714947
36.0,1.5,II,210,1200.0,0.966,25.98804414220989
36.0,1.5,II,210,1200.0,0.967,26.00078912181854
36.0,1.5,II,210,1200.0,0.968,26.01343593165142
36.0,1.5,II,210,1200.0,0.969,26.025985612648277
36.0,1.5,II,210,1200.0,0.97,26.038439192760833
36.0,1.5,II,210,1200.0,0.971,26.05079768713299
36.0,1.5,II,210,1200.0,0.972,26.063062098278316
36.0,1.5,II,210,1200.0,0.973,26.07523341625501
36.0,1.5,II,210,1200.0,0.974,26.087312618838244
36.0,1.5,II,210,1200.0,0.975,26.09930067169011
36.0,1.5,II,210,1200.0,0.976,26.11119852852695
36.0,1.5,II,210,1200.0,0.977,26.123007131284375
36.0,1.5,II,210,1200.0,0.978,26.134727410279783
36.0,1.5,II,210,1200.0,0.979,26.146360284372633
36.0,1.5,II,210,1200.0,0.98,26.15790666112213
36.0,1.5,II,210,1200.0,0.981,26.16936743694288
36.0,1.5,II,210,1200.0,0.982,26.180743497258135
36.0,1.5,II,210,1200.0,0.983,26.19203571665087
36.0,1.5,II,210,1200.0,0.984,26.20324495901243
36.0,1.5,II,210,1200.0,0.985,26.214372077689404
36.0,1.5,II,210,1200.0,0.986,26.225417915627972
36.0,1.5,II,210,1200.0,0.987,26.23638330551633
36.0,1.5,II,210,1200.0,0.988,26.247269069925032
36.0,1.5,II,210,1200.0,0.989,26.258076021445177
36.0,1.5,II,210,1200.0,0.99,26.268804962824753
36.0,1.5,II,210,1200.0,0.991,26.27945668710275
36.0,1.5,II,210,1200.0,0.992,26.290031977741503
36.0,1.5,II,210,1200.0,0.993,26.300531608757044
36.0,1.5,II,210,1200.0,0.994,26.31095634484754
36.0,1.5,II,210,1200.0,0.995,26.321306941519826
36.0,1.5,II,210,1200.0,0.996,26.331584145214137
36.0,1.5,II,210,1200.0,0.997,26.341788693427002
36.0,1.5,II,210,1200.0,0.998,26.35192131483231
36.0,1.5,II,210,1200.0,0.999,26.3619827294007
36.0,1.5,II,210,1200.0,1.0,26.371973648517105
36.0,1.5,II,210,1200.0,1.001,26.381894775096566
36.0,1.5,II,210,1200.0,1.002,26.39174680369849
36.0,1.5,II,210,1200.0,1.003,26.401530420639165
36.0,1.5,II,210,1200.0,1.004,26.411246304102562
36.0,1.5,II,210,1200.0,1.005,26.420895124249697
36.0,1.5,II,210,1200.0,1.006,26.43047754332615
36.0,1.5,II,210,1200.0,1.007,26.439994215768273
36.0,1.5,II,210,1200.0,1.008,26.449445788307706
36.0,1.5,II,210,1200.0,1.009,26.458832900074434
36.0,1.5,II,210,1200.0,1.01,26.468156182698273
36.0,1.5,II,210,1200.0,1.011,26.47741626040896
36.0,1.5,II,210,1200.0,1.012,26.486613750134772
36.0,1.5,II,210,1200.0,1.013,26.49574926159955
36.0,1.5,II,210,1200.0,1.014,26.504823397418747
36.0,1.5,II,210,1200.0,1.015,26.513836753193555
36.0,1.5,II,210,1200.0,1.016,26.52278991760395
36.0,1.5,II,210,1200.0,1.017,26.5316834725005
36.0,1.5,II,210,1200.0,1.018,26.540517992994452
36.0,1.5,II,210,1200.0,1.019,26.549294047547008
36.0,1.5,II,210,1200.0,1.02,26.558012198056872
36.0,1.5,II,210,1200.0,1.021,26.56667299994685
36.0,1.5,II,210,1200.0,1.022,26.575277002248924
36.0,1.5,II,210,1200.0,1.023,26.583824747688418
36.0,1.5,II,210,1200.0,1.024,26.592316772766686
36.0,1.5,II,210,1200.0,1.025,26.60075360784264
36.0,1.5,II,210,1200.0,1.026,26.609135777213332
36.0,1.5,II,210,1200.0,1.027,26.61746379919302
36.0,1.5,II,210,1200.0,1.028,26.625738186191448
36.0,1.5,II,210,1200.0,1.029,26.63395944479074
36.0,1.5,II,210,1200.0,1.03,26.642128075821365
36.0,1.5,II,210,1200.0,1.031,26.650244574436854
36.0,1.5,II,210,1200.0,1.032,26.65830943018761
36.0,1.5,II,210,1200.0,1.033,26.666323127093598
36.0,1.5,II,210,1200.0,1.034,26.674286143715868
36.0,1.5,II,210,1200.0,1.035,26.682198953227278
36.0,1.5,II,210,1200.0,1.036,26.690062023482117
36.0,1.5,II,210,1200.0,1.037,26.69787581708458
36.0,1.5,II,210,1200.0,1.038,26.705640791456556
36.0,1.5,II,210,1200.0,1.039,26.713357398904243
36.0,1.5,II,210,1200.0,1.04,26.721026086683832
36.0,1.5,II,210,1200.0,1.041,26.728647297066367
36.0,1.5,II,210,1200.0,1.042,26.73622146740157
36.0,1.5,II,210,1200.0,1.043,26.743749030180854
36.0,1.5,II,210,1200.0,1.044,26.751230413099286
36.0,1.5,II,210,1200.0,1.045,26.758666039116974
36.0,1.5,II,210,1200.0,1.046,26.766056326519198
36.0,1.5,II,210,1200.0,1.047,26.77340168897596
36.0,1.5,II,210,1200.0,1.048,26.78070253560073
36.0,1.5,II,210,1200.0,1.049,26.787959271008084
36.0,1.5,II,210,1200.0,1.05,26.79517229537074
36.0,1.5,II,210,1200.0,1.051,26.80234200447592
36.0,1.5,II,210,1200.0,1.052,26.809468789780524
36.0,1.5,II,210,1200.0,1.053,26.816553038465877
36.0,1.5,II,210,1200.0,1.054,26.823595133491583
36.0,1.5,II,210,1200.0,1.055,26.830595453648616
36.0,1.5,II,210,1200.0,1.056,26.837554373611724
36.0,1.5,II,210,1200.0,1.057,26.844472263990934
36.0,1.5,II,210,1200.0,1.058,26.85134949138261
36.0,1.5,II,210,1200.0,1.059,26.858186418419645
36.0,1.5,II,210,1200.0,1.06,26.864983403820794
36.0,1.5,II,210,1200.0,1.061,26.871740802439735
36.0,1.5,II,210,1200.0,1.062,26.878458965312937
36.0,1.5,II,210,1200.0,1.063,26.88513823970734
36.0,1.5,II,210,1200.0,1.064,26.89177896916701
36.0,1.5,II,210,1200.0,1.065,26.89838149355949
36.0,1.5,II,210,1200.0,1.066,26.90494614912106
36.0,1.5,II,210,1200.0,1.067,26.911473268501823
36.0,1.5,II,210,1200.0,1.068,26.91796318080986
36.0,1.5,II,210,1200.0,1.069,26.924416211654975
36.0,1.5,II,210,1200.0,1.07,26.93083268319173
36.0,1.5,II,210,1200.0,1.071,26.93721291416184
36.0,1.5,II,210,1200.0,1.072,26.943557219936135
36.0,1.5,II,210,1200.0,1.073,26.949865912555858
36.0,1.5,II,210,1200.0,1.074,26.95613930077333
36.0,1.5,II,210,1200.0,1.075,26.96237769009223
36.0,1.5,II,210,1200.0,1.076,26.96858138280718
36.0,1.5,II,210,1200.0,1.077,26.974750678042792
36.0,1.5,II,210,1200.0,1.078,26.980885871792307
36.0,1.5,II,210,1200.0,1.079,26.9869872569556
36.0,1.5,II,210,1200.0,1.08,26.993055123376635
36.0,1.5,II,210,1200.0,1.081,26.999089757880547
36.0,1.5,II,210,1200.0,1.082,27.00509144431011
36.0,1.5,II,210,1200.0,1.083,27.011060463561726
36.0,1.5,II,210,1200.0,1.084,27.01699709362097
36.0,1.5,II,210,1200.0,1.085,27.022901609597593
36.0,1.5,II,210,1200.0,1.086,27.02877428376014
36.0,1.5,II,210,1200.0,1.087,27.034615385570014
36.0,1.5,II,210,1200.0,1.088,27.040425181715083
36.0,1.5,II,210,1200.0,1.089,27.046203936142916
36.0,1.5,II,210,1200.0,1.09,27.05195191009351
36.0,1.5,II,210,1200.0,1.091,27.057669362131566
36.0,1.5,II,210,1200.0,1.092,27.063356548178323
36.0,1.5,II,210,1200.0,1.093,27.06901372154318
36.0,1.5,II,210,1200.0,1.094,27.074641132954405
36.0,1.5,II,210,1200.0,1.095,27.080239030589993
36.0,1.5,II,210,1200.0,1.096,27.085807660107797
36.0,1.5,II,210,1200.0,1.097,27.09134726467522
36.0,1.5,II,210,1200.0,1.098,27.09685808499882
36.0,1.5,II,210,1200.0,1.099,27.102340359353008
36.0,1.5,II,210,1200.0,1.1,27.107794323608978
36.0,1.5,II,210,1200.0,1.101,27.113220211262796
36.0,1.5,II,210,1200.0,1.102,27.118618253463225
36.0,1.5,II,210,1200.0,1.103,27.12398867903932
36.0,1.5,II,210,1200.0,1.104,27.12933171452753
36.0,1.5,II,210,1200.0,1.105,27.13464758419846
36.0,1.5,II,210,1200.0,1.106,27.139936510083317
36.0,1.5,II,210,1200.0,1.107,27.145198711999925
36.0,1.5,II,210,1200.0,1.108,27.150434407578544
36.0,1.5,II,210,1200.0,1.109,27.155643812287252
36.0,1.5,II,210,1200.0,1.11,27.16082713945693
36.0,1.5,II,210,1200.0,1.111,27.16598460030609
36.0,1.5,II,210,1200.0,1.112,27.171116403965208
36.0,1.5,II,210,1200.0,1.113,27.176222757500906
36.0,1.5,II,210,1200.0,1.114,27.18130386593964
36.0,1.5,II,210,1200.0,1.115,27.186359932291197
36.0,1.5,II,210,1200.0,1.116,27.191391157571953
36.0,1.5,II,210,1200.0,1.117,27.19639774082758
36.0,1.5,II,210,1200.0,1.118,27.201379879155706
36.0,1.5,II,210,1200.0,1.119,27.206337767728193
36.0,1.5,II,210,1200.0,1.12,27.211271599813045
36.0,1.5,II,210,1200.0,1.121,27.21618156679626
36.0,1.5,II,210,1200.0,1.122,27.22106785820309
36.0,1.5,II,210,1200.0,1.123,27.22593066171924
36.0,1.5,II,210,1200.0,1.124,27.23077016321183
36.0,1.5,II,210,1200.0,1.125,27.2355865467499
36.0,1.5,II,210,1200.0,1.126,27.240379994624764
36.0,1.5,II,210,1200.0,1.127,27.245150687370135
36.0,1.5,II,210,1200.0,1.128,27.249898803781928
36.0,1.5,II,210,1200.0,1.129,27.254624520937792
36.0,1.5,II,210,1200.0,1.13,27.2593280142165
36.0,1.5,II,210,1200.0,1.131,27.264009457317023
36.0,1.5,II,210,1200.0,1.132,27.26866902227725
36.0,1.5,II,210,1200.0,1.133,27.273306879492722
36.0,1.5,II,210,1200.0,1.134,27.2779231977349
36.0,1.5,II,210,1200.0,1.135,27.28251814416934
36.0,1.5,II,210,1200.0,1.136,27.287091884373567
36.0,1.5,II,210,1200.0,1.137,27.2916445823547
36.0,1.5,II,210,1200.0,1.138,27.29617640056702
36.0,1.5,II,210,1200.0,1.139,27.30068749992902
36.0,1.5,II,210,1200.0,1.14,27.30517803984055
36.0,1.5,II,210,1200.0,1.141,27.309648178199666
36.0,1.5,II,210,1200.0,1.142,27.314098071418943
36.0,1.5,II,210,1200.0,1.143,27.318527874442147
36.0,1.5,II,210,1200.0,1.144,27.322937740760267
36.0,1.5,II,210,1200.0,1.145,27.3273278224275
36.0,1.5,II,210,1200.0,1.146,27.33169827007702
36.0,1.5,II,210,1200.0,1.147,27.33604923293658
36.0,1.5,II,210,1200.0,1.148,27.340380858843808
36.0,1.5,II,210,1200.0,1.149,27.34469329426152
36.0,1.5,II,210,1200.0,1.15,27.348986684292615
36.0,1.5,II,210,1200.0,1.151,27.353261172694925
36.0,1.5,II,210,1200.0,1.152,27.357516901895856
36.0,1.5,II,210,1200.0,1.153,27.361754013006873
36.0,1.5,II,210,1200.0,1.154,27.365972645837623
36.0,1.5,II,210,1200.0,1.155,27.3701729389102
36.0,1.5,II,210,1200.0,1.156,27.37435502947301
36.0,1.5,II,210,1200.0,1.157,27.37851905351446
36.0,1.5,II,210,1200.0,1.158,27.3826651457766
36.0,1.5,II,210,1200.0,1.159,27.386793439768535
36.0,1.5,II,210,1200.0,1.16,27.39090406777963
36.0,1.5,II,210,1200.0,1.161,27.39499716089268
36.0,1.5,II,210,1200.0,1.162,27.39907284899674
36.0,1.5,II,210,1200.0,1.163,27.403131260799988
36.0,1.5,II,210,1200.0,1.164,27.407172523842235
36.0,1.5,II,210,1200.0,1.165,27.411196764507494
36.0,1.5,II,210,1200.0,1.166,27.4152041080362
36.0,1.5,II,210,1200.0,1.167,27.41919467853745
36.0,1.5,II,210,1200.0,1.168,27.423168599000977
36.0,1.5,II,210,1200.0,1.169,27.427125991308976
36.0,1.5,II,210,1200.0,1.17,27.431066976247905
36.0,1.5,II,210,1200.0,1.171,27.43499167352
36.0,1.5,II,210,1200.0,1.172,27.438900201754777
36.0,1.5,II,210,1200.0,1.173,27.442792678520327
36.0,1.5,II,210,1200.0,1.174,27.44666922033442
36.0,1.5,II,210,1200.0,1.175,27.450529942675647
36.0,1.5,II,210,1200.0,1.176,27.454374959994194
36.0,1.5,II,210,1200.0,1.177,27.458204385722773
36.0,1.5,II,210,1200.0,1.178,27.462018332287098
36.0,1.5,II,210,1200.0,1.179,27.46581691111654
36.0,1.5,II,210,1200.0,1.18,27.46960023265448
36.0,1.5,II,210,1200.0,1.181,27.473368406368476
36.0,1.5,II,210,1200.0,1.182,27.477121540760578
36.0,1.5,II,210,1200.0,1.183,27.48085974337723
36.0,1.5,II,210,1200.0,1.184,27.484583120819234
36.0,1.5,II,210,1200.0,1.185,27.488291778751517
36.0,1.5,II,210,1200.0,1.186,27.491985821912795
36.0,1.5,II,210,1200.0,1.187,27.495665354125194
36.0,1.5,II,210,1200.0,1.188,27.49933047830356
36.0,1.5,II,210,1200.0,1.189,27.502981296464984
36.0,1.5,II,210,1200.0,1.19,27.50661790973789
36.0,1.5,II,210,1200.0,1.191,27.5102404183712
36.0,1.5,II,210,1200.0,1.192,27.51384892174333
36.0,1.5,II,210,1200.0,1.193,27.51744351837109
36.0,1.5,II,210,1200.0,1.194,27.521024305918516
36.0,1.5,II,210,1200.0,1.195,27.52459138120558
36.0,1.5,II,210,1200.0,1.196,27.52814484021672
36.0,1.5,II,210,1200.0,1.197,27.53168477810939
36.0,1.5,II,210,1200.0,1.198,27.53521128922244
36.0,1.5,II,210,1200.0,1.199,27.53872446708443
36.0,1.5,II,210,1200.0,1.2,27.542224404421816
